passage_id,supporting_excerpt,relevance_explanation,company_applicability,temporal_status,recovery_claim_id,query_id,chunk_id,document_id,source_url,evidence_kind,already_extracted_for_query,source_text_path,current_legal_applicability,review_status,source_base_directory,resolved_source_text_path,manual_relevance_review,supports_requested_tariff_program
passage_f8ca9ded431a50cb9e9b68cd,"Some countries may classify spodumene under subheadings like 2620 90 10 or 2620 90 90, depending on processing.",Highlights uncertainty and potential variation in classification based on processing state.,not_established,source_reports_effective_as_of_source_date,recovered_52c1fe5021335270d119fc5d,q_405,chunk_391cb79fcb4428fedf4043c9,document_e0bb7422a5736d371df5fcc5,https://minerals.co.com/lithium-mineral-hs-code,full_document,True,text/01e53a63321b9a39d8cefd950cd0f8e0057e02e2d956c7178e55c8b2b5b975a7.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/01e53a63321b9a39d8cefd950cd0f8e0057e02e2d956c7178e55c8b2b5b975a7.txt,,
passage_f8ca9ded431a50cb9e9b68cd,| Lithium ores and minerals | 2620 90 00 | Lithium-bearing minerals and concentrates |,Confirms 2620 90 00 for lithium ores/minerals in a summary table context.,not_established,source_reports_effective_as_of_source_date,recovered_468161ebe42f4653c6e03666,q_405,chunk_391cb79fcb4428fedf4043c9,document_e0bb7422a5736d371df5fcc5,https://minerals.co.com/lithium-mineral-hs-code,full_document,False,text/01e53a63321b9a39d8cefd950cd0f8e0057e02e2d956c7178e55c8b2b5b975a7.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/01e53a63321b9a39d8cefd950cd0f8e0057e02e2d956c7178e55c8b2b5b975a7.txt,,
passage_176ed8514267e88636e481bf,"Model T-51440GL070H-FW-AF is a 7 inch, 480 x 234 color display for automobile entertainment monitors.",Confirms product existence in rulings but focuses on classification rather than duty rates.,not_established,source_reports_effective_as_of_source_date,recovered_082bfe64cdbd029fa27edc83,q_453,chunk_6a670ce9c9f1052c359e962f,document_76722c4ec54fe87b40d7e21a,https://www.customsmobile.com/rulings/docview?doc_id=H049555,full_document,False,text/ae99c6f2b62ba01eb593882c478566762344d54eac28618481e9e9c08077ac29.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/ae99c6f2b62ba01eb593882c478566762344d54eac28618481e9e9c08077ac29.txt,,
passage_c201a02b0c0e76c694b4087f,"covered auto parts span Chapters 40, 70, 73, 83, 84, 85, 87, 90, and 94, so many of those parts still fall under the 25% auto-parts 232 tariff.",Indicates general tariffs exist but does not specify rates for entertainment displays.,not_established,source_reports_effective_as_of_source_date,recovered_3281f17fb7c592aabe173876,q_453,chunk_2f1b2346125c9313c106bb7a,document_b2673d2d91a3140d2ae2126e,https://gingercontrol.com/industries/automotive-parts,full_document,False,text/ca067978d2c22f0e6df5653c97975760a709c437221ac94d25588a22bfb9f70b.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/ca067978d2c22f0e6df5653c97975760a709c437221ac94d25588a22bfb9f70b.txt,,
passage_079520e4f02e2dc32721e0fb,"Georgia Power Economic Development – Your Partner In Business © Georgia Power, December 2025",Establishes Georgia context but lacks tariff duty information for specific components.,not_established,source_reports_effective_as_of_source_date,recovered_17ca68653c6170ec74616739,q_453,chunk_ae120155e0da2233a9ef1564,document_150a243c03e39787abea51cf,https://selectgeorgia-production-assets.s3.amazonaws.com/media/documents/Automotive_Manufacturing_2026.pdf,full_document,False,text/10d78892bed3af44937c5722a55799a091f34d861ab25edb33f9e47dc1356719.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/10d78892bed3af44937c5722a55799a091f34d861ab25edb33f9e47dc1356719.txt,,
passage_3debf45920a855042c0e30bb,Schedule B 10-Digit codes for Automotive Parts Exports by Product Categories,Lists tariff codes without associated duty rates or specific display classifications.,not_established,source_reports_effective_as_of_source_date,recovered_357e41213e4a2db9efaeaef7,q_453,chunk_af551c84d9912577c25cbf1c,document_10a14492092f30e7c7d2f976,https://www.trade.gov/automotive-parts-tariff-codes,full_document,False,text/407287bb9a039871b4b9f66d2aabe9c50a4ba18be7ebb44de2b744f6049400b6.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/407287bb9a039871b4b9f66d2aabe9c50a4ba18be7ebb44de2b744f6049400b6.txt,,
passage_c8b4ce4518cc231a22c96407,"The U.S. Department of Commerce has self-initiated an investigation to determine whether imports of certain aluminum foil products originating from China, South Korea, and Thailand are circumventing antidumping duty (AD) and countervailing duty (CVD) orders. The inquiry is expected to take around 12 months to complete.","Establishes that a key investigation regarding aluminum foil circumvention is ongoing and not yet concluded, creating uncertainty about current applicability of duties.",national_or_sector_context,source_reports_future,recovered_0b42d998818f7fec4f92dc1d,q_365,chunk_64695f4462aa0de2eea48c33,document_9143754f2ace544303bfabb4,https://www.msci.org/united-states-will-investigate-aluminum-foil-from-imports-from-china-korea-and-thailand-2,full_document,False,text/b02bd4fa28a98bba3694bf0558d420ff9fc80213e3629a518da933f862a7bf83.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/b02bd4fa28a98bba3694bf0558d420ff9fc80213e3629a518da933f862a7bf83.txt,,
passage_6ddd2aed79c29c0b2958927f,The raid on this facility has caused a lot of confusion both in terms of satisfying previous agreements and in deciding the best course of action moving forward.,"Identifies non-tariff cause (raid/confusion) for Hyundai delays, highlighting evidence gap regarding tariff causality.",explicit_named_company_effect,proposal_or_uncertain,recovered_e44c120cea785df4d5a85343,q_506,chunk_af3adbf5b1f3bee7f9dae8ff,document_6a390a4669d2cce6a18ad65c,https://cobblawgroup.net/blog/slow-payment-ice-raid-halts-hyundai-ev-plant-what-it-means-for-georgia-contractors-suppliers,full_document,False,text/d32eafa63edbadc869f1fa7110759998f5d4266c90fbcd52b1508392e7c8237f.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/d32eafa63edbadc869f1fa7110759998f5d4266c90fbcd52b1508392e7c8237f.txt,,
passage_f91deba9f010c40c3aeeb5ea,"The proclamation was issued March 26, 2025.",Establishes one effective date for Section 232 tariffs.,national_or_sector_context,proposal_or_uncertain,recovered_e1412eed854b8806bbdcdb59,q_70,chunk_924aa0196caf66670103f14d,document_6224207ee8bedd6fd471964c,https://greatlakescustomslaw.com/automobile-and-auto-parts-tariffs-hts-list-section-232,full_document,False,text/aee22f47f2da2d1d5f57cbf467553476c568193a94a5239d17f22aa2f4e94fe7.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/aee22f47f2da2d1d5f57cbf467553476c568193a94a5239d17f22aa2f4e94fe7.txt,,
passage_15ba308cacb567fb42895082,"Annex I specifies the auto parts that will be subject to the additional 25% tariffs on or after May 3, 2025.",Establishes a different effective date for parts compared to vehicles.,national_or_sector_context,proposal_or_uncertain,recovered_24886d1d3e9096c05d27fe89,q_70,chunk_233aeb26b30e07f2c69208de,document_416578e0ed8d016e005cbe14,https://www.steptoe.com/en/news-publications/global-trade-and-investment-law-blog/updated-recent-developments-related-to-president-trumps-imposition-of-tariffs-on-imports-of-automobiles-and-automobile-parts.html,full_document,False,text/cfe50074bb19a6e3b4aff182867f385b8f6356f422ef3fa219a2ba08d979466b.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/cfe50074bb19a6e3b4aff182867f385b8f6356f422ef3fa219a2ba08d979466b.txt,,
passage_fc4b3af69f319de70fd4471e,The Supreme Court struck down the 2025 IEEPA tariffs and a $166B refund pool is open.,Indicates legal status conflict or overturn of tariff measures.,national_or_sector_context,proposal_or_uncertain,recovered_8f6bcbcecbdd337caa1398a1,q_70,chunk_6e50f5cf8ace5204b95d56e6,document_024996f48e8ed4a9a0f82fe6,https://www.tariffstool.com/tariffs-on-automobiles-parts,full_document,False,text/9aa12c85f886a26c055b0cb779dfa40bb1b3972ed52d0698672a1cea554ccdb9.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/9aa12c85f886a26c055b0cb779dfa40bb1b3972ed52d0698672a1cea554ccdb9.txt,,
passage_fc4b3af69f319de70fd4471e,"As of 2026-08-24, US import tariffs on automobiles & parts (HTS Chapters 87) range from about 0% to 27.5% depending on country of origin.",Shows current applicability differs from 2025 measures.,national_or_sector_context,proposal_or_uncertain,recovered_8d6a3e6cc956b18b15913064,q_70,chunk_6e50f5cf8ace5204b95d56e6,document_024996f48e8ed4a9a0f82fe6,https://www.tariffstool.com/tariffs-on-automobiles-parts,full_document,False,text/9aa12c85f886a26c055b0cb779dfa40bb1b3972ed52d0698672a1cea554ccdb9.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/9aa12c85f886a26c055b0cb779dfa40bb1b3972ed52d0698672a1cea554ccdb9.txt,,
passage_cef34375914403d5d988563d,"recording or reproducing apparatus, other than color, cartridge or cassette type Aircraft 8522.90.25 Assemblies and subassemblies of articles of subheading 8519.81.41, consisting of 2 or more pieces fastened together, printed circuit assemblies Aircraft 8522.90.36 Other assemblies and subassemblies of articles of subheading 8519.81.41, consisting of 2 or more pieces fastened together, other than printed circuit assemblies Aircraft 8522.90.45 Other parts of telephone answering machines, printed circuit assemblies Aircraft 8522.90.58 Other parts","This passage contains a list of HTS subheadings for aircraft parts and printed circuit assemblies but does not provide the specific tariff rates or exclusions for electric vehicle components, nor does it establish current applicability to Georgia facilities.",not_established,source_reports_effective_as_of_source_date,recovered_92efb19c58cdf0298c449756,q_252,chunk_f2ad2a413e359786aa2b117f,document_ca6b0058c3235e5abbcd88d2,https://ustr.gov/sites/default/files/files/Press/Releases/2026/FRN%20-%20Section%20301%20Forced%20Labor%20Import%20Ban%20Actionabilty%20and%20Proposed%20Action%206-2-26%20FINAL.pdf,full_document,False,text/9d7166a9c304eb420320c5b022fb55b5235c5fca2fc0231c7199021ce7a85fa0.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/9d7166a9c304eb420320c5b022fb55b5235c5fca2fc0231c7199021ce7a85fa0.txt,,
passage_79e44fbee57e79794ec08e94,"med the character of goods of other headings. For the classification of flat panel display modules defined in this note, heading 8524 shall take precedence over any other heading in the nomenclature. 8. For the purposes of heading 8534 , printed circuits are circuits obtained by forming on an insulating base, by any printing process (for example, embossing, plating-up, etching) or by the film circuit technique, conductor elements, contacts or other printed components",This text defines 'printed circuits' and 'flat panel display modules' for classification purposes but does not state the applicable tariff rates or confirm if these definitions are currently effective for EV supply chain imports.,not_established,source_reports_effective_as_of_source_date,recovered_2125267d9201edbacad8b0f9,q_252,chunk_7f82ddc1f3fe43dfd4481a91,document_a799ad18ff35345a10395410,https://www.tariffnumber.com/2026/85249200,full_document,False,text/d7ba1a6251ebd150483b67bfee47ed92105be6bc2911c6dabbbcdd8fe0c5af03.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/d7ba1a6251ebd150483b67bfee47ed92105be6bc2911c6dabbbcdd8fe0c5af03.txt,,
passage_4c917fd21f3ace3dad1caae0,"14-inch Flexible OLED-LCD Hybrid Module 14-inch flexible LCD-based display module using OLED backlight technology, no drivers included. Still classifies under HTS 8524.11.90.00 as liquid crystal 'other' module despite hybrid tech. Bendable for curved device applications. Import Duty Rates by Country of Origin Alternative Classifications This product could be classified differently depending on its characteristics or intended use.","This passage discusses a specific product classification but is from a secondary calculator site, not an official source establishing law, and does not provide the actual duty rates or confirm current applicability to Georgia facilities.",not_established,source_reports_effective_as_of_source_date,recovered_7450dc99e14e327a85129529,q_252,chunk_334bdfccba30e9783a10a7b0,document_8037158b04394a8ccc0506de,https://tariffs.wove.com/us/tariff/8524.11.90.00/14-inch-flexible-oled-lcd-hybrid-module,full_document,False,text/1736ea8f1e768e5cae52c4cadbac38ba2ddaab48d29a5cad479c38e40bee43cf.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/1736ea8f1e768e5cae52c4cadbac38ba2ddaab48d29a5cad479c38e40bee43cf.txt,,
passage_aef36e3b0e4f5880053fa5ae,"CPUs, peripheral parts) - Telecommunication devices (routers, wireless modules) - Flat panel and display modules These categories have been prioritized to support CHIPS Act goals and preserve domestic access to advanced computing and semiconductor components. PCB Tariffs and Exemptions: What's Still Fully Taxed? Despite advocacy from industry groups, relief for PCBs and PCBAs remains limited. The following products are still subject to the full 170% tariff burden when imported from China:",This passage mentions tariffs on PCBs and display modules but is from a secondary publisher discussing general policy and does not establish specific company exposure or current legal status for Georgia EV supply chain imports.,not_established,source_reports_effective_as_of_source_date,recovered_c2acdbabd79d7b299341e24a,q_252,chunk_b31ba67163064beae88b14b6,document_e2b13035fa0102975f68109b,https://www.teamsmt.com/blog/tariffs-on-electronics-whats-exempt-and-whats-not,full_document,False,text/e52d55d55235783744018b6f3fa28a2a0ee10f559f07e7a5718120c608c43821.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/e52d55d55235783744018b6f3fa28a2a0ee10f559f07e7a5718120c608c43821.txt,,
